Date,Open,High,Low,Close,Adj Close,Volume
2012-11-06,13045.000000,13229.000000,13034.000000,13201.000000,13201.000000,106876
2012-11-07,13198.000000,13251.000000,12827.000000,12863.000000,12863.000000,242828
2012-11-08,12872.000000,12931.000000,12760.000000,12775.000000,12775.000000,168036
2012-11-09,12777.000000,12842.000000,12670.000000,12764.000000,12764.000000,168559
2012-11-11,null,null,null,null,null,null
2012-11-12,12764.000000,12816.000000,12732.000000,12780.000000,12780.000000,75110
2012-11-13,12777.000000,12855.000000,12684.000000,12717.000000,12717.000000,138310
2012-11-14,12731.000000,12803.000000,12509.000000,12544.000000,12544.000000,167420
2012-11-15,12545.000000,12581.000000,12464.000000,12522.000000,12522.000000,152927
2012-11-16,12520.000000,12573.000000,12434.000000,12570.000000,12570.000000,167779
2012-11-18,null,null,null,null,null,null
2012-11-19,12579.000000,12764.000000,12573.000000,12738.000000,12738.000000,126099
2012-11-20,12733.000000,12777.000000,12666.000000,12759.000000,12759.000000,122895
2012-11-21,12757.000000,12813.000000,12696.000000,12800.000000,12800.000000,82562
2012-11-23,null,null,null,null,null,null
2012-11-25,null,null,null,null,null,null
2012-11-26,12949.000000,12951.000000,12870.000000,12936.000000,12936.000000,90154
2012-11-27,12940.000000,12971.000000,12845.000000,12862.000000,12862.000000,125648
2012-11-28,12867.000000,12967.000000,12740.000000,12957.000000,12957.000000,171456
2012-11-29,12961.000000,13049.000000,12939.000000,13021.000000,13021.000000,136755
2012-11-30,12987.000000,13056.000000,12973.000000,13008.000000,13008.000000,112994
2012-12-02,null,null,null,null,null,null
2012-12-03,13003.000000,13080.000000,12930.000000,12950.000000,12950.000000,121995
2012-12-04,12940.000000,13008.000000,12914.000000,12933.000000,12933.000000,116192
2012-12-05,12919.000000,13076.000000,12905.000000,13024.000000,13024.000000,173092
2012-12-06,13015.000000,13073.000000,12997.000000,13063.000000,13063.000000,106044
2012-12-07,13070.000000,13154.000000,13037.000000,13143.000000,13143.000000,141385
2012-12-09,null,null,null,null,null,null
2012-12-10,13147.000000,13194.000000,13103.000000,13187.000000,13187.000000,89273
2012-12-11,13169.000000,13304.000000,13152.000000,13278.000000,13278.000000,115980
2012-12-12,13275.000000,13326.000000,13221.000000,13230.000000,13230.000000,141546
2012-12-13,13221.000000,13269.000000,13145.000000,13157.000000,13157.000000,136657
2012-12-14,13157.000000,13216.000000,13116.000000,13150.000000,13150.000000,50308
2012-12-16,null,null,null,null,null,null
2012-12-17,13188.000000,13255.000000,13140.000000,13245.000000,13245.000000,39749
2012-12-18,13246.000000,13362.000000,13226.000000,13329.000000,13329.000000,33898
2012-12-19,13331.000000,13374.000000,13229.000000,13268.000000,13268.000000,34263
2012-12-20,13227.000000,13324.000000,13218.000000,13322.000000,13322.000000,15834
2012-12-21,13312.000000,13313.000000,13021.000000,13249.500000,13249.500000,139153
2012-12-23,null,null,null,null,null,null
2012-12-24,null,null,null,null,null,null
2012-12-26,13094.000000,13111.000000,13011.000000,13048.000000,13048.000000,37860
2012-12-27,13050.000000,13079.000000,12894.000000,13003.000000,13003.000000,126509
2012-12-28,13022.000000,13052.000000,12766.000000,12777.000000,12777.000000,94521
2012-12-30,null,null,null,null,null,null
2012-12-31,12801.000000,13078.000000,12742.000000,13027.000000,13027.000000,129952
2013-01-02,13177.000000,13344.000000,13166.000000,13331.000000,13331.000000,151501
2013-01-03,13324.000000,13360.000000,13287.000000,13319.000000,13319.000000,116327
2013-01-04,13322.000000,13377.000000,13296.000000,13346.000000,13346.000000,100235
2013-01-06,null,null,null,null,null,null
2013-01-07,13361.000000,13366.000000,13272.000000,13307.000000,13307.000000,86399
2013-01-08,13312.000000,13324.000000,13232.000000,13267.000000,13267.000000,103867
2013-01-09,13266.000000,13356.000000,13264.000000,13325.000000,13325.000000,84372
2013-01-10,13328.000000,13430.000000,13316.000000,13406.000000,13406.000000,112191
2013-01-11,13425.000000,13436.000000,13377.000000,13433.000000,13433.000000,81514
2013-01-13,null,null,null,null,null,null
2013-01-14,13432.000000,13457.000000,13396.000000,13433.000000,13433.000000,89707
2013-01-15,13438.000000,13482.000000,13378.000000,13463.000000,13463.000000,101346
2013-01-16,13476.000000,13480.000000,13388.000000,13437.000000,13437.000000,87864
2013-01-17,13434.000000,13575.000000,13394.000000,13542.000000,13542.000000,121261
2013-01-18,13540.000000,13586.000000,13514.000000,13576.000000,13576.000000,89755
2013-01-20,null,null,null,null,null,null
2013-01-22,13574.000000,13718.000000,13531.000000,13696.000000,13696.000000,117582
2013-01-23,13706.000000,13733.000000,13673.000000,13719.000000,13719.000000,85885
2013-01-24,13702.000000,13818.000000,13701.000000,13781.000000,13781.000000,126006
2013-01-25,13752.000000,13840.000000,13744.000000,13812.000000,13812.000000,100001
2013-01-27,null,null,null,null,null,null
2013-01-28,13816.000000,13859.000000,13803.000000,13832.000000,13832.000000,83452
2013-01-29,13825.000000,13918.000000,13799.000000,13908.000000,13908.000000,90592
2013-01-30,13905.000000,13919.000000,13822.000000,13838.000000,13838.000000,110101
2013-01-31,13830.000000,13886.000000,13797.000000,13797.000000,13797.000000,102363
2013-02-01,13833.000000,13962.000000,13828.000000,13930.000000,13930.000000,120751
2013-02-03,null,null,null,null,null,null
2013-02-04,13941.000000,13949.000000,13806.000000,13845.000000,13845.000000,114174
2013-02-05,13838.000000,13958.000000,13834.000000,13910.000000,13910.000000,113758
2013-02-06,13935.000000,13955.000000,13852.000000,13928.000000,13928.000000,115320
2013-02-07,13932.000000,13958.000000,13802.000000,13898.000000,13898.000000,140869
2013-02-08,13898.000000,13975.000000,13883.000000,13926.000000,13926.000000,101050
2013-02-10,null,null,null,null,null,null
2013-02-11,13938.000000,13963.000000,13891.000000,13924.000000,13924.000000,84679
2013-02-12,13922.000000,13992.000000,13888.000000,13973.000000,13973.000000,85827
2013-02-13,13984.000000,14006.000000,13918.000000,13958.000000,13958.000000,87775
2013-02-14,13955.000000,13967.000000,13882.000000,13950.000000,13950.000000,97049
2013-02-15,13952.000000,13977.000000,13879.000000,13948.000000,13948.000000,108785
2013-02-17,null,null,null,null,null,null
2013-02-19,13937.000000,14023.000000,13933.000000,14007.000000,14007.000000,102016
2013-02-20,14007.000000,14035.000000,13883.000000,13889.000000,13889.000000,134966
2013-02-21,13895.000000,13910.000000,13811.000000,13872.000000,13872.000000,182609
2013-02-22,13876.000000,13995.000000,13876.000000,13981.000000,13981.000000,136269
2013-02-24,null,null,null,null,null,null
2013-02-25,13985.000000,14064.000000,13746.000000,13788.000000,13788.000000,222411
2013-02-26,13773.000000,13900.000000,13770.000000,13859.000000,13859.000000,233528
2013-02-27,13870.000000,14091.000000,13846.000000,14060.000000,14060.000000,183260
2013-02-28,14062.000000,14133.000000,14012.000000,14038.000000,14038.000000,151404
2013-03-01,14043.000000,14093.000000,13919.000000,14074.000000,14074.000000,197210
2013-03-03,null,null,null,null,null,null
2013-03-04,14058.000000,14133.000000,14003.000000,14116.000000,14116.000000,141005
2013-03-05,14127.000000,14270.000000,14113.000000,14233.000000,14233.000000,150612
2013-03-06,14247.000000,14309.000000,14234.000000,14265.000000,14265.000000,130149
2013-03-07,14276.000000,14340.000000,14260.000000,14316.000000,14316.000000,104517
2013-03-08,14320.000000,14427.000000,14302.000000,14373.000000,14373.000000,92522
2013-03-10,null,null,null,null,null,null
2013-03-11,14366.000000,14448.000000,14352.000000,14444.000000,14444.000000,39282
2013-03-12,14440.000000,14473.000000,14406.000000,14450.000000,14450.000000,31938
2013-03-13,14450.000000,14472.000000,14409.000000,14462.000000,14462.000000,21275
2013-03-14,14462.000000,14540.000000,14453.000000,14523.000000,14523.000000,25134
2013-03-15,14522.000000,14553.000000,14493.799805,14493.799805,14493.799805,97955
2013-03-17,null,null,null,null,null,null
2013-03-18,14368.000000,14448.000000,14269.000000,14390.000000,14390.000000,167584
2013-03-19,14389.000000,14443.000000,14308.000000,14388.000000,14388.000000,210333
2013-03-20,14365.000000,14476.000000,14347.000000,14408.000000,14408.000000,134708
2013-03-21,14412.000000,14441.000000,14309.000000,14347.000000,14347.000000,165101
2013-03-22,14347.000000,14471.000000,14325.000000,14459.000000,14459.000000,138866
2013-03-24,null,null,null,null,null,null
2013-03-25,14451.000000,14517.000000,14320.000000,14386.000000,14386.000000,207407
2013-03-26,14399.000000,14487.000000,14385.000000,14478.000000,14478.000000,111768
2013-03-27,14481.000000,14495.000000,14364.000000,14445.000000,14445.000000,130736
2013-03-28,14445.000000,14511.000000,14396.000000,14497.000000,14497.000000,121051
2013-03-29,null,null,null,null,null,null
2013-03-31,null,null,null,null,null,null
2013-04-01,14508.000000,14533.000000,14453.000000,14489.000000,14489.000000,86213
2013-04-02,14501.000000,14610.000000,14487.000000,14584.000000,14584.000000,129304
2013-04-03,14592.000000,14606.000000,14454.000000,14487.000000,14487.000000,177030
2013-04-04,14489.000000,14557.000000,14466.000000,14531.000000,14531.000000,175242
2013-04-05,14530.000000,14534.000000,14361.000000,14484.000000,14484.000000,184154
2013-04-07,null,null,null,null,null,null
2013-04-08,14479.000000,14588.000000,14432.000000,14563.000000,14563.000000,118391
2013-04-09,14580.000000,14651.000000,14532.000000,14610.000000,14610.000000,131463
2013-04-10,14610.000000,14763.000000,14593.000000,14733.000000,14733.000000,135206
2013-04-11,14747.000000,14823.000000,14721.000000,14796.000000,14796.000000,130447
2013-04-12,14799.000000,14811.000000,14726.000000,14784.000000,14784.000000,141370
2013-04-14,null,null,null,null,null,null
2013-04-15,14787.000000,14797.000000,14468.000000,14512.000000,14512.000000,258391
2013-04-16,14505.000000,14698.000000,14504.000000,14685.000000,14685.000000,187105
2013-04-17,14681.000000,14691.000000,14494.000000,14552.000000,14552.000000,238623
2013-04-18,14545.000000,14615.000000,14403.000000,14410.000000,14410.000000,211144
2013-04-19,14424.000000,14505.000000,14407.000000,14470.000000,14470.000000,153797
2013-04-21,null,null,null,null,null,null
2013-04-22,14475.000000,14550.000000,14394.000000,14499.000000,14499.000000,166375
2013-04-23,14512.000000,14661.000000,14444.000000,14644.000000,14644.000000,182635
2013-04-24,14647.000000,14693.000000,14608.000000,14615.000000,14615.000000,128020
2013-04-25,14610.000000,14711.000000,14595.000000,14653.000000,14653.000000,137560
2013-04-26,14660.000000,14684.000000,14597.000000,14649.000000,14649.000000,121928
2013-04-28,null,null,null,null,null,null
2013-04-29,14648.000000,14786.000000,14631.000000,14748.000000,14748.000000,105831
2013-04-30,14754.000000,14786.000000,14673.000000,14773.000000,14773.000000,116165
2013-05-01,14783.000000,14793.000000,14626.000000,14636.000000,14636.000000,112691
2013-05-02,14648.000000,14776.000000,14644.000000,14760.000000,14760.000000,136614
2013-05-03,14758.000000,14953.000000,14742.000000,14898.000000,14898.000000,138865
2013-05-05,null,null,null,null,null,null
2013-05-06,14901.000000,14927.000000,14881.000000,14906.000000,14906.000000,73286
2013-05-07,14901.000000,14997.000000,14876.000000,14983.000000,14983.000000,105798
2013-05-08,14983.000000,15067.000000,14960.000000,15062.000000,15062.000000,98396
2013-05-09,15056.000000,15106.000000,15009.000000,15044.000000,15044.000000,137079
2013-05-10,15054.000000,15112.000000,14998.000000,15068.000000,15068.000000,136164
2013-05-12,null,null,null,null,null,null
2013-05-13,15039.000000,15070.000000,15012.000000,15057.000000,15057.000000,93983
2013-05-14,15055.000000,15185.000000,15013.000000,15175.000000,15175.000000,121583
2013-05-15,15178.000000,15278.000000,15144.000000,15235.000000,15235.000000,139188
2013-05-16,15239.000000,15278.000000,15192.000000,15212.000000,15212.000000,134738
2013-05-17,15217.000000,15334.000000,15213.000000,15315.000000,15315.000000,116568
2013-05-19,null,null,null,null,null,null
2013-05-20,15301.000000,15367.000000,15290.000000,15319.000000,15319.000000,105444
2013-05-21,15315.000000,15414.000000,15298.000000,15355.000000,15355.000000,123536
2013-05-22,15358.000000,15523.000000,15241.000000,15320.000000,15320.000000,285817
2013-05-23,15333.000000,15345.000000,15143.000000,15289.000000,15289.000000,260247
2013-05-24,15298.000000,15334.000000,15181.000000,15307.000000,15307.000000,162120
2013-05-26,null,null,null,null,null,null
2013-05-28,15305.000000,15508.000000,15270.000000,15373.000000,15373.000000,179762
2013-05-29,15369.000000,15390.000000,15209.000000,15290.000000,15290.000000,192421
2013-05-30,15292.000000,15389.000000,15239.000000,15319.000000,15319.000000,144225
2013-05-31,15323.000000,15382.000000,15098.000000,15100.000000,15100.000000,210225
2013-06-02,null,null,null,null,null,null
2013-06-03,15118.000000,15242.000000,15099.000000,15217.000000,15217.000000,251551
2013-06-04,15220.000000,15298.000000,15088.000000,15179.000000,15179.000000,205077
2013-06-05,15169.000000,15189.000000,14933.000000,14959.000000,14959.000000,253308
2013-06-06,14962.000000,15049.000000,14835.000000,15036.000000,15036.000000,240668
2013-06-07,15031.000000,15249.000000,14996.000000,15208.000000,15208.000000,228396
2013-06-09,null,null,null,null,null,null
2013-06-10,15194.000000,15293.000000,15178.000000,15228.000000,15228.000000,152115
2013-06-11,15225.000000,15247.000000,15074.000000,15138.000000,15138.000000,209152
2013-06-12,15140.000000,15241.000000,14972.000000,14978.000000,14978.000000,213355
2013-06-13,14984.000000,15205.000000,14873.000000,15186.000000,15186.000000,186986
2013-06-14,15192.000000,15210.000000,15041.000000,15056.000000,15056.000000,67051
2013-06-16,null,null,null,null,null,null
2013-06-17,15052.000000,15265.000000,15046.000000,15190.000000,15190.000000,46519
2013-06-18,15192.000000,15343.000000,15177.000000,15313.000000,15313.000000,45281
2013-06-19,15335.000000,15348.000000,15095.000000,15116.000000,15116.000000,33285
2013-06-20,15101.000000,15115.000000,14729.000000,14776.000000,14776.000000,31623
2013-06-21,14775.000000,14884.000000,14770.000000,14867.799805,14867.799805,262577
2013-06-23,null,null,null,null,null,null
2013-06-24,14715.000000,14731.000000,14474.000000,14588.000000,14588.000000,295051
2013-06-25,14595.000000,14738.000000,14527.000000,14690.000000,14690.000000,187959
2013-06-26,14684.000000,14865.000000,14621.000000,14824.000000,14824.000000,149393
2013-06-27,14831.000000,15003.000000,14820.000000,14936.000000,14936.000000,143042
2013-06-28,14937.000000,15002.000000,14801.000000,14824.000000,14824.000000,179853
2013-06-30,null,null,null,null,null,null
2013-07-01,14833.000000,15012.000000,14791.000000,14882.000000,14882.000000,140989
2013-07-02,14886.000000,14980.000000,14795.000000,14861.000000,14861.000000,156302
2013-07-03,null,null,null,null,null,null
2013-07-05,14920.000000,15112.000000,14895.000000,15076.000000,15076.000000,167661
2013-07-07,null,null,null,null,null,null
2013-07-08,15080.000000,15200.000000,15063.000000,15160.000000,15160.000000,111435
2013-07-09,15165.000000,15258.000000,15162.000000,15222.000000,15222.000000,99480
2013-07-10,15232.000000,15318.000000,15192.000000,15243.000000,15243.000000,138627
2013-07-11,15299.000000,15419.000000,15299.000000,15393.000000,15393.000000,105725
2013-07-12,15385.000000,15433.000000,15347.000000,15369.000000,15369.000000,96848
2013-07-14,null,null,null,null,null,null
2013-07-15,15367.000000,15444.000000,15361.000000,15416.000000,15416.000000,63039
2013-07-16,15416.000000,15433.000000,15352.000000,15391.000000,15391.000000,80527
2013-07-17,15388.000000,15459.000000,15345.000000,15440.000000,15440.000000,128740
2013-07-18,15431.000000,15533.000000,15400.000000,15481.000000,15481.000000,103102
2013-07-19,15465.000000,15511.000000,15429.000000,15506.000000,15506.000000,88567
2013-07-21,null,null,null,null,null,null
2013-07-22,15507.000000,15541.000000,15458.000000,15491.000000,15491.000000,69810
2013-07-23,15495.000000,15547.000000,15486.000000,15513.000000,15513.000000,80289
2013-07-24,15515.000000,15564.000000,15438.000000,15500.000000,15500.000000,124470
2013-07-25,15498.000000,15504.000000,15398.000000,15484.000000,15484.000000,121975
2013-07-26,15494.000000,15522.000000,15343.000000,15498.000000,15498.000000,122848
2013-07-28,null,null,null,null,null,null
2013-07-29,15493.000000,15505.000000,15422.000000,15483.000000,15483.000000,94946
2013-07-30,15481.000000,15537.000000,15419.000000,15493.000000,15493.000000,118301
2013-07-31,15483.000000,15580.000000,15431.000000,15433.000000,15433.000000,168437
2013-08-01,15477.000000,15595.000000,15472.000000,15550.000000,15550.000000,114613
2013-08-02,15567.000000,15600.000000,15496.000000,15590.000000,15590.000000,95402
2013-08-04,null,null,null,null,null,null
2013-08-05,15585.000000,15597.000000,15524.000000,15554.000000,15554.000000,67119
2013-08-06,15544.000000,15564.000000,15414.000000,15474.000000,15474.000000,115796
2013-08-07,15462.000000,15466.000000,15375.000000,15442.000000,15442.000000,106888
2013-08-08,15448.000000,15523.000000,15371.000000,15452.000000,15452.000000,138442
2013-08-09,15454.000000,15472.000000,15305.000000,15375.000000,15375.000000,142970
2013-08-11,null,null,null,null,null,null
2013-08-12,15373.000000,15404.000000,15290.000000,15387.000000,15387.000000,108258
2013-08-13,15398.000000,15474.000000,15306.000000,15411.000000,15411.000000,145396
2013-08-14,15416.000000,15426.000000,15281.000000,15304.000000,15304.000000,145184
2013-08-15,15286.000000,15300.000000,15056.000000,15070.000000,15070.000000,187540
2013-08-16,15060.000000,15113.000000,15028.000000,15038.000000,15038.000000,146206
2013-08-18,null,null,null,null,null,null
2013-08-19,15040.000000,15078.000000,14977.000000,15002.000000,15002.000000,112971
2013-08-20,14997.000000,15047.000000,14959.000000,14985.000000,14985.000000,117490
2013-08-21,14986.000000,14998.000000,14826.000000,14847.000000,14847.000000,188837
2013-08-22,14832.000000,14965.000000,14802.000000,14939.000000,14939.000000,129891
2013-08-23,14943.000000,15006.000000,14904.000000,14990.000000,14990.000000,117298
2013-08-25,null,null,null,null,null,null
2013-08-26,14985.000000,15033.000000,14920.000000,14931.000000,14931.000000,100672
2013-08-27,14938.000000,14943.000000,14744.000000,14758.000000,14758.000000,176682
2013-08-28,14756.000000,14849.000000,14740.000000,14806.000000,14806.000000,114210
2013-08-29,14795.000000,14901.000000,14782.000000,14834.000000,14834.000000,116306
2013-08-30,14846.000000,14894.000000,14745.000000,14795.000000,14795.000000,129793
2013-09-01,null,null,null,null,null,null
2013-09-03,14850.000000,14927.000000,14761.000000,14827.000000,14827.000000,168753
2013-09-04,14818.000000,14950.000000,14782.000000,14924.000000,14924.000000,114036
2013-09-05,14935.000000,14972.000000,14895.000000,14917.000000,14917.000000,87526
2013-09-06,14910.000000,15002.000000,14776.000000,14909.000000,14909.000000,198204
2013-09-08,null,null,null,null,null,null
2013-09-09,14908.000000,15083.000000,14892.000000,15036.000000,15036.000000,116465
2013-09-10,15053.000000,15189.000000,15040.000000,15173.000000,15173.000000,146440
2013-09-11,15183.000000,15345.000000,15162.000000,15330.000000,15330.000000,124986
2013-09-12,15339.000000,15347.000000,15284.000000,15313.000000,15313.000000,127066
2013-09-13,15316.000000,15397.000000,15282.000000,15382.000000,15382.000000,56304
2013-09-15,null,null,null,null,null,null
2013-09-16,15445.000000,15640.000000,15445.000000,15504.000000,15504.000000,47990
2013-09-17,15514.000000,15559.000000,15480.000000,15533.000000,15533.000000,35089
2013-09-18,15544.000000,15712.000000,15472.000000,15662.000000,15662.000000,32739
2013-09-19,15670.000000,15726.000000,15628.000000,15644.000000,15644.000000,26290
2013-09-20,15650.000000,15661.000000,15622.000000,15639.299805,15639.299805,110893
2013-09-22,null,null,null,null,null,null
2013-09-23,15430.000000,15455.000000,15305.000000,15326.000000,15326.000000,141507
2013-09-24,15332.000000,15370.000000,15261.000000,15286.000000,15286.000000,128966
2013-09-25,15282.000000,15306.000000,15183.000000,15210.000000,15210.000000,158669
2013-09-26,15213.000000,15319.000000,15208.000000,15261.000000,15261.000000,128399
2013-09-27,15296.000000,15299.000000,15134.000000,15195.000000,15195.000000,132108
2013-09-29,null,null,null,null,null,null
2013-09-30,15117.000000,15119.000000,15001.000000,15046.000000,15046.000000,162619
2013-10-01,15087.000000,15140.000000,15033.000000,15120.000000,15120.000000,154554
2013-10-02,15136.000000,15137.000000,14968.000000,15025.000000,15025.000000,155067
2013-10-03,15027.000000,15031.000000,14870.000000,14906.000000,14906.000000,228916
2013-10-04,14893.000000,15009.000000,14891.000000,14998.000000,14998.000000,127743
2013-10-06,null,null,null,null,null,null
2013-10-07,14940.000000,14951.000000,14841.000000,14851.000000,14851.000000,142566
2013-10-08,14848.000000,14876.000000,14677.000000,14714.000000,14714.000000,218468
2013-10-09,14686.000000,14782.000000,14648.000000,14728.000000,14728.000000,236854
2013-10-10,14723.000000,15053.000000,14720.000000,15033.000000,15033.000000,190957
2013-10-11,15025.000000,15193.000000,14949.000000,15175.000000,15175.000000,144838
2013-10-13,null,null,null,null,null,null
2013-10-14,15078.000000,15243.000000,15037.000000,15225.000000,15225.000000,137864
2013-10-15,15236.000000,15265.000000,15082.000000,15095.000000,15095.000000,207713
2013-10-16,15110.000000,15311.000000,15086.000000,15249.000000,15249.000000,165933
2013-10-17,15239.000000,15313.000000,15137.000000,15296.000000,15296.000000,131636
2013-10-18,15297.000000,15353.000000,15260.000000,15316.000000,15316.000000,126574
2013-10-20,null,null,null,null,null,null
2013-10-21,15327.000000,15367.000000,15297.000000,15322.000000,15322.000000,86511
2013-10-22,15321.000000,15459.000000,15304.000000,15398.000000,15398.000000,164322
2013-10-23,15405.000000,15405.000000,15303.000000,15351.000000,15351.000000,135650
2013-10-24,15361.000000,15475.000000,15347.000000,15454.000000,15454.000000,120030
2013-10-25,15462.000000,15514.000000,15416.000000,15497.000000,15497.000000,99720
2013-10-27,null,null,null,null,null,null
2013-10-28,15493.000000,15574.000000,15468.000000,15518.000000,15518.000000,95128
2013-10-29,15517.000000,15626.000000,15483.000000,15616.000000,15616.000000,101867
2013-10-30,15623.000000,15676.000000,15508.000000,15553.000000,15553.000000,163277
2013-10-31,15541.000000,15592.000000,15477.000000,15477.000000,15477.000000,143545
2013-11-01,15524.000000,15589.000000,15481.000000,15542.000000,15542.000000,127925
2013-11-03,null,null,null,null,null,null
2013-11-04,15540.000000,15610.000000,15523.000000,15575.000000,15575.000000,94882
2013-11-05,15574.000000,15589.000000,15456.000000,15550.000000,15550.000000,140629
2013-11-06,15553.000000,15698.000000,15546.000000,15683.000000,15683.000000,133805
2013-11-07,15678.000000,15779.000000,15539.000000,15567.000000,15567.000000,209613
2013-11-08,15544.000000,15719.000000,15495.000000,15700.000000,15700.000000,171251
2013-11-10,null,null,null,null,null,null
2013-11-11,15708.000000,15743.000000,15677.000000,15723.000000,15723.000000,80938
2013-11-12,15728.000000,15752.000000,15657.000000,15710.000000,15710.000000,116723
2013-11-13,15702.000000,15811.000000,15613.000000,15779.000000,15779.000000,141159
2013-11-14,15783.000000,15851.000000,15763.000000,15839.000000,15839.000000,125836
2013-11-15,15839.000000,15930.000000,15825.000000,15913.000000,15913.000000,98255
2013-11-17,null,null,null,null,null,null
2013-11-18,15913.000000,15994.000000,15895.000000,15938.000000,15938.000000,125387
2013-11-19,15950.000000,15993.000000,15909.000000,15934.000000,15934.000000,139072
2013-11-20,15932.000000,15989.000000,15834.000000,15878.000000,15878.000000,189282
2013-11-21,15880.000000,15986.000000,15848.000000,15975.000000,15975.000000,120600
2013-11-22,15972.000000,16043.000000,15948.000000,16027.000000,16027.000000,107021
2013-11-24,null,null,null,null,null,null
2013-11-25,16038.000000,16100.000000,16028.000000,16062.000000,16062.000000,121230
2013-11-26,16051.000000,16098.000000,16045.000000,16060.000000,16060.000000,99326
2013-11-27,16060.000000,16096.000000,16043.000000,16074.000000,16074.000000,79001
2013-11-29,null,null,null,null,null,null
2013-12-01,null,null,null,null,null,null
