Date,Open,High,Low,Close,Adj Close,Volume
2012-11-09,2573.500000,2607.250000,2556.250000,2580.500000,2580.500000,366575
2012-11-11,null,null,null,null,null,null
2012-11-12,2581.500000,2597.250000,2572.000000,2581.000000,2581.000000,193646
2012-11-13,2581.750000,2585.750000,2553.000000,2560.500000,2560.500000,315321
2012-11-14,2567.500000,2585.750000,2526.500000,2529.500000,2529.500000,365096
2012-11-15,2531.250000,2541.000000,2512.750000,2522.000000,2522.000000,337005
2012-11-16,2522.750000,2539.250000,2492.000000,2533.000000,2533.000000,342959
2012-11-18,null,null,null,null,null,null
2012-11-19,2535.000000,2594.250000,2534.500000,2585.500000,2585.500000,271966
2012-11-20,2584.750000,2596.750000,2568.000000,2593.500000,2593.500000,227460
2012-11-21,2592.000000,2602.000000,2577.000000,2596.000000,2596.000000,164688
2012-11-23,null,null,null,null,null,null
2012-11-25,null,null,null,null,null,null
2012-11-26,2633.000000,2650.750000,2623.000000,2645.750000,2645.750000,203339
2012-11-27,2648.500000,2658.750000,2636.500000,2641.250000,2641.250000,266935
2012-11-28,2640.000000,2665.500000,2611.500000,2660.500000,2660.500000,308712
2012-11-29,2663.500000,2688.500000,2659.750000,2680.000000,2680.000000,273982
2012-11-30,2672.000000,2689.750000,2667.250000,2675.750000,2675.750000,213421
2012-12-02,null,null,null,null,null,null
2012-12-03,2676.000000,2698.500000,2666.250000,2670.000000,2670.000000,219674
2012-12-04,2667.750000,2675.750000,2650.250000,2664.500000,2664.500000,259040
2012-12-05,2661.000000,2679.250000,2623.000000,2637.500000,2637.500000,361358
2012-12-06,2636.000000,2662.000000,2622.500000,2654.000000,2654.000000,298028
2012-12-07,2655.000000,2673.250000,2629.500000,2636.000000,2636.000000,276669
2012-12-09,null,null,null,null,null,null
2012-12-10,2637.000000,2660.750000,2625.750000,2650.500000,2650.500000,211325
2012-12-11,2647.500000,2696.500000,2644.250000,2685.750000,2685.750000,266219
2012-12-12,2686.250000,2696.000000,2668.000000,2670.250000,2670.250000,272392
2012-12-13,2670.250000,2689.250000,2642.500000,2651.750000,2651.750000,299474
2012-12-14,2650.250000,2662.750000,2620.000000,2627.750000,2627.750000,132184
2012-12-16,null,null,null,null,null,null
2012-12-17,2635.250000,2669.750000,2614.000000,2666.500000,2666.500000,113569
2012-12-18,2666.500000,2709.250000,2666.500000,2704.000000,2704.000000,131904
2012-12-19,2704.500000,2716.000000,2688.500000,2694.250000,2694.250000,70030
2012-12-20,2689.000000,2704.000000,2679.750000,2693.000000,2693.000000,35080
2012-12-21,2693.500000,2694.250000,2640.250000,2650.500000,2650.500000,241714
2012-12-23,null,null,null,null,null,null
2012-12-24,null,null,null,null,null,null
2012-12-26,2653.500000,2658.750000,2622.000000,2628.500000,2628.500000,82841
2012-12-27,2631.750000,2637.750000,2593.500000,2622.500000,2622.500000,211526
2012-12-28,2625.000000,2630.500000,2582.500000,2586.000000,2586.000000,149073
2012-12-30,null,null,null,null,null,null
2012-12-31,2590.250000,2665.000000,2580.000000,2655.250000,2655.250000,198763
2013-01-02,2686.250000,2742.750000,2686.250000,2738.750000,2738.750000,285939
2013-01-03,2739.000000,2747.000000,2719.000000,2725.500000,2725.500000,216626
2013-01-04,2726.500000,2736.000000,2711.250000,2713.000000,2713.000000,212859
2013-01-06,null,null,null,null,null,null
2013-01-07,2716.250000,2722.750000,2702.500000,2717.750000,2717.750000,174832
2013-01-08,2718.750000,2724.750000,2698.500000,2714.000000,2714.000000,200787
2013-01-09,2715.000000,2730.250000,2711.250000,2722.000000,2722.000000,159091
2013-01-10,2722.500000,2743.500000,2713.750000,2737.000000,2737.000000,244792
2013-01-11,2742.500000,2744.500000,2732.250000,2743.750000,2743.750000,140405
2013-01-13,null,null,null,null,null,null
2013-01-14,2744.000000,2750.250000,2719.250000,2728.750000,2728.750000,207499
2013-01-15,2731.000000,2732.250000,2705.250000,2714.250000,2714.250000,210640
2013-01-16,2720.750000,2737.500000,2710.500000,2726.000000,2726.000000,181659
2013-01-17,2726.250000,2752.000000,2716.500000,2740.500000,2740.500000,211220
2013-01-18,2735.500000,2741.750000,2722.500000,2733.750000,2733.750000,171009
2013-01-20,null,null,null,null,null,null
2013-01-22,2734.250000,2758.000000,2720.750000,2751.000000,2751.000000,195839
2013-01-23,2756.500000,2768.750000,2728.500000,2759.000000,2759.000000,189334
2013-01-24,2716.250000,2743.000000,2707.750000,2718.250000,2718.250000,289636
2013-01-25,2714.250000,2739.500000,2711.750000,2728.000000,2728.000000,234408
2013-01-27,null,null,null,null,null,null
2013-01-28,2729.500000,2747.500000,2726.250000,2737.500000,2737.500000,202433
2013-01-29,2734.750000,2747.000000,2716.250000,2742.750000,2742.750000,221674
2013-01-30,2745.500000,2751.750000,2726.250000,2735.750000,2735.750000,252062
2013-01-31,2734.000000,2746.250000,2723.750000,2725.000000,2725.000000,216929
2013-02-01,2733.000000,2764.000000,2730.500000,2756.500000,2756.500000,222751
2013-02-03,null,null,null,null,null,null
2013-02-04,2759.250000,2759.250000,2709.000000,2711.500000,2711.500000,275933
2013-02-05,2710.000000,2759.250000,2709.250000,2749.250000,2749.250000,243055
2013-02-06,2753.500000,2757.000000,2733.000000,2737.250000,2737.250000,217756
2013-02-07,2739.500000,2748.750000,2712.750000,2742.000000,2742.000000,273081
2013-02-08,2742.000000,2778.500000,2741.000000,2772.000000,2772.000000,211104
2013-02-10,null,null,null,null,null,null
2013-02-11,2771.250000,2780.750000,2763.500000,2770.500000,2770.500000,146485
2013-02-12,2770.750000,2774.500000,2758.750000,2760.750000,2760.750000,171647
2013-02-13,2765.250000,2781.750000,2762.750000,2770.250000,2770.250000,164467
2013-02-14,2766.750000,2775.000000,2756.000000,2767.250000,2767.250000,154958
2013-02-15,2769.250000,2776.750000,2754.250000,2761.250000,2761.250000,169760
2013-02-17,null,null,null,null,null,null
2013-02-19,2759.750000,2786.000000,2758.250000,2780.750000,2780.750000,163031
2013-02-20,2784.500000,2786.500000,2725.000000,2737.500000,2737.500000,230436
2013-02-21,2736.000000,2741.000000,2699.500000,2714.000000,2714.000000,283845
2013-02-22,2716.000000,2739.000000,2714.250000,2735.750000,2735.750000,187525
2013-02-24,null,null,null,null,null,null
2013-02-25,2736.750000,2764.500000,2691.750000,2702.250000,2702.250000,383420
2013-02-26,2702.250000,2718.250000,2689.000000,2707.750000,2707.750000,321127
2013-02-27,2711.000000,2757.750000,2703.250000,2740.500000,2740.500000,281226
2013-02-28,2741.000000,2761.500000,2732.500000,2738.000000,2738.000000,248960
2013-03-01,2738.000000,2751.500000,2711.750000,2748.750000,2748.750000,278656
2013-03-03,null,null,null,null,null,null
2013-03-04,2745.500000,2763.750000,2732.750000,2760.000000,2760.000000,243022
2013-03-05,2762.500000,2803.750000,2761.000000,2798.250000,2798.250000,249527
2013-03-06,2800.750000,2809.250000,2788.250000,2788.250000,2788.250000,224481
2013-03-07,2790.500000,2804.500000,2788.500000,2799.250000,2799.250000,194930
2013-03-08,2798.500000,2827.750000,2792.500000,2801.500000,2801.500000,147817
2013-03-10,null,null,null,null,null,null
2013-03-11,2801.500000,2812.250000,2791.250000,2809.750000,2809.750000,120851
2013-03-12,2809.750000,2811.250000,2787.750000,2803.000000,2803.000000,90209
2013-03-13,2803.000000,2808.500000,2787.750000,2799.000000,2799.000000,78283
2013-03-14,2800.250000,2813.250000,2797.500000,2806.000000,2806.000000,36307
2013-03-15,2805.000000,2811.500000,2804.500000,2807.000000,2807.000000,151634
2013-03-17,null,null,null,null,null,null
2013-03-18,2774.000000,2797.250000,2748.250000,2787.000000,2787.000000,261520
2013-03-19,2787.250000,2800.000000,2755.250000,2779.500000,2779.500000,280858
2013-03-20,2776.750000,2806.500000,2771.750000,2785.250000,2785.250000,213748
2013-03-21,2788.250000,2788.250000,2761.250000,2769.750000,2769.750000,221279
2013-03-22,2769.250000,2799.500000,2763.250000,2793.500000,2793.500000,180406
2013-03-24,null,null,null,null,null,null
2013-03-25,2793.500000,2811.500000,2771.000000,2784.250000,2784.250000,249371
2013-03-26,2788.250000,2803.750000,2784.500000,2799.750000,2799.750000,168868
2013-03-27,2802.250000,2806.000000,2776.500000,2801.000000,2801.000000,185710
2013-03-28,2801.250000,2814.750000,2791.500000,2811.000000,2811.000000,145542
2013-03-29,null,null,null,null,null,null
2013-03-31,null,null,null,null,null,null
2013-04-01,2811.000000,2815.750000,2784.250000,2788.000000,2788.000000,145803
2013-04-02,2789.750000,2823.000000,2786.250000,2812.750000,2812.750000,214259
2013-04-03,2814.250000,2819.250000,2780.250000,2787.000000,2787.000000,256746
2013-04-04,2788.000000,2801.500000,2772.500000,2785.000000,2785.000000,226614
2013-04-05,2785.000000,2785.500000,2737.500000,2763.000000,2763.000000,265278
2013-04-07,null,null,null,null,null,null
2013-04-08,2763.250000,2788.250000,2757.000000,2781.000000,2781.000000,176139
2013-04-09,2784.750000,2809.750000,2773.000000,2797.500000,2797.500000,237574
2013-04-10,2799.000000,2857.500000,2794.750000,2853.250000,2853.250000,259070
2013-04-11,2852.000000,2858.500000,2843.250000,2853.250000,2853.250000,199356
2013-04-12,2853.750000,2856.250000,2828.250000,2846.250000,2846.250000,198997
2013-04-14,null,null,null,null,null,null
2013-04-15,2846.500000,2851.000000,2771.250000,2783.500000,2783.500000,326433
2013-04-16,2786.000000,2834.250000,2785.250000,2828.000000,2828.000000,236656
2013-04-17,2830.500000,2830.500000,2758.250000,2774.500000,2774.500000,378577
2013-04-18,2770.500000,2788.000000,2724.000000,2739.500000,2739.500000,345298
2013-04-19,2746.250000,2779.500000,2736.750000,2768.250000,2768.250000,273830
2013-04-21,null,null,null,null,null,null
2013-04-22,2772.500000,2812.500000,2770.750000,2797.250000,2797.250000,230393
2013-04-23,2800.750000,2843.500000,2785.000000,2823.000000,2823.000000,269327
2013-04-24,2829.500000,2838.250000,2816.000000,2824.000000,2824.000000,257076
2013-04-25,2821.750000,2854.500000,2814.000000,2844.000000,2844.000000,196635
2013-04-26,2841.000000,2844.750000,2822.250000,2830.500000,2830.500000,165108
2013-04-28,null,null,null,null,null,null
2013-04-29,2833.750000,2871.750000,2827.500000,2858.750000,2858.750000,175223
2013-04-30,2859.750000,2884.250000,2853.250000,2880.000000,2880.000000,190418
2013-05-01,2884.000000,2887.000000,2862.250000,2863.500000,2863.500000,154074
2013-05-02,2868.000000,2910.500000,2867.250000,2902.000000,2902.000000,199370
2013-05-03,2902.000000,2947.750000,2900.250000,2935.000000,2935.000000,193083
2013-05-05,null,null,null,null,null,null
2013-05-06,2936.750000,2954.000000,2936.500000,2947.500000,2947.500000,134824
2013-05-07,2947.500000,2956.750000,2937.250000,2946.500000,2946.500000,176584
2013-05-08,2946.750000,2965.000000,2941.750000,2961.750000,2961.750000,144664
2013-05-09,2961.000000,2978.250000,2950.000000,2958.000000,2958.000000,185018
2013-05-10,2961.250000,2978.750000,2958.750000,2975.500000,2975.500000,169255
2013-05-12,null,null,null,null,null,null
2013-05-13,2972.250000,2987.500000,2960.500000,2981.000000,2981.000000,162112
2013-05-14,2981.250000,3005.000000,2971.250000,2995.250000,2995.250000,192387
2013-05-15,2995.750000,3007.500000,2982.500000,3001.000000,3001.000000,206061
2013-05-16,3004.250000,3019.000000,2996.000000,2998.250000,2998.250000,203738
2013-05-17,3001.000000,3028.250000,2998.000000,3022.750000,3022.750000,188115
2013-05-19,null,null,null,null,null,null
2013-05-20,3021.250000,3032.000000,3010.000000,3021.000000,3021.000000,193256
2013-05-21,3019.500000,3036.750000,3010.000000,3021.500000,3021.500000,185202
2013-05-22,3021.750000,3053.500000,2983.750000,3001.000000,3001.000000,363785
2013-05-23,3006.250000,3008.500000,2961.250000,2992.250000,2992.250000,313279
2013-05-24,2995.750000,3003.000000,2963.500000,2992.250000,2992.250000,203972
2013-05-26,null,null,null,null,null,null
2013-05-28,2991.250000,3036.750000,2985.000000,3003.500000,3003.500000,238818
2013-05-29,3004.750000,3008.750000,2978.250000,2995.500000,2995.500000,242455
2013-05-30,2995.000000,3025.500000,2981.750000,3010.000000,3010.000000,215945
2013-05-31,3011.000000,3022.750000,2976.250000,2980.250000,2980.250000,273254
2013-06-02,null,null,null,null,null,null
2013-06-03,2981.000000,2995.000000,2950.000000,2985.500000,2985.500000,322752
2013-06-04,2986.500000,3007.000000,2961.000000,2974.750000,2974.750000,283605
2013-06-05,2970.750000,2977.750000,2932.000000,2938.500000,2938.500000,302592
2013-06-06,2939.250000,2954.000000,2910.500000,2949.500000,2949.500000,280562
2013-06-07,2948.250000,2992.000000,2940.000000,2980.500000,2980.500000,266604
2013-06-09,null,null,null,null,null,null
2013-06-10,2981.000000,3004.000000,2976.250000,2987.000000,2987.000000,242507
2013-06-11,2987.750000,2989.000000,2949.500000,2963.500000,2963.500000,312061
2013-06-12,2965.500000,2979.500000,2919.500000,2920.250000,2920.250000,328526
2013-06-13,2922.750000,2969.500000,2897.750000,2962.250000,2962.250000,284586
2013-06-14,2966.250000,2968.500000,2938.750000,2942.000000,2942.000000,119403
2013-06-16,null,null,null,null,null,null
2013-06-17,2936.500000,2989.750000,2936.500000,2970.000000,2970.000000,113841
2013-06-18,2972.500000,3002.500000,2971.000000,2993.500000,2993.500000,96353
2013-06-19,2996.750000,3003.500000,2958.250000,2961.500000,2961.500000,65002
2013-06-20,2960.750000,2962.250000,2882.250000,2886.500000,2886.500000,81024
2013-06-21,2888.000000,2907.500000,2882.250000,2895.500000,2895.500000,399203
2013-06-23,null,null,null,null,null,null
2013-06-24,2866.500000,2870.750000,2817.750000,2844.000000,2844.000000,358805
2013-06-25,2846.250000,2873.750000,2830.750000,2858.250000,2858.250000,257859
2013-06-26,2857.000000,2892.750000,2845.750000,2883.000000,2883.000000,196345
2013-06-27,2885.750000,2918.250000,2882.250000,2899.500000,2899.500000,173476
2013-06-28,2899.000000,2922.000000,2884.250000,2901.250000,2901.250000,239222
2013-06-30,null,null,null,null,null,null
2013-07-01,2902.750000,2946.750000,2894.250000,2917.000000,2917.000000,200624
2013-07-02,2919.250000,2941.250000,2907.250000,2923.250000,2923.250000,202883
2013-07-03,null,null,null,null,null,null
2013-07-05,2937.750000,2971.250000,2927.750000,2956.500000,2956.500000,228913
2013-07-07,null,null,null,null,null,null
2013-07-08,2961.500000,2978.250000,2948.750000,2958.750000,2958.750000,200400
2013-07-09,2961.000000,2985.000000,2959.000000,2974.250000,2974.250000,162518
2013-07-10,2977.250000,3014.000000,2969.000000,2996.250000,2996.250000,198676
2013-07-11,3011.500000,3058.000000,3011.500000,3055.000000,3055.000000,200923
2013-07-12,3053.000000,3070.500000,3049.250000,3062.000000,3062.000000,148453
2013-07-14,null,null,null,null,null,null
2013-07-15,3062.750000,3076.500000,3062.750000,3073.000000,3073.000000,112409
2013-07-16,3074.000000,3080.250000,3063.750000,3070.750000,3070.750000,147259
2013-07-17,3073.250000,3086.500000,3065.500000,3079.250000,3079.250000,186222
2013-07-18,3075.250000,3087.000000,3046.000000,3047.500000,3047.500000,179562
2013-07-19,3049.000000,3049.000000,3030.500000,3040.750000,3040.750000,203203
2013-07-21,null,null,null,null,null,null
2013-07-22,3043.750000,3055.250000,3038.500000,3047.500000,3047.500000,140933
2013-07-23,3049.250000,3060.000000,3023.500000,3026.000000,3026.000000,161677
2013-07-24,3038.000000,3057.250000,3028.750000,3048.000000,3048.000000,314733
2013-07-25,3052.500000,3058.250000,3027.500000,3050.000000,3050.000000,214945
2013-07-26,3053.000000,3073.500000,3037.500000,3070.500000,3070.500000,183575
2013-07-28,null,null,null,null,null,null
2013-07-29,3070.000000,3078.500000,3056.750000,3065.500000,3065.500000,189954
2013-07-30,3066.000000,3094.750000,3065.500000,3085.500000,3085.500000,237285
2013-07-31,3082.500000,3105.000000,3079.250000,3083.000000,3083.000000,254202
2013-08-01,3088.750000,3123.500000,3088.750000,3112.750000,3112.750000,153830
2013-08-02,3118.250000,3138.000000,3112.250000,3136.000000,3136.000000,162654
2013-08-04,null,null,null,null,null,null
2013-08-05,3136.250000,3140.250000,3128.000000,3136.000000,3136.000000,114587
2013-08-06,3136.000000,3139.500000,3106.250000,3118.000000,3118.000000,170125
2013-08-07,3117.750000,3119.500000,3090.750000,3116.000000,3116.000000,228788
2013-08-08,3117.250000,3136.500000,3108.500000,3127.000000,3127.000000,215700
2013-08-09,3129.250000,3134.750000,3107.000000,3113.250000,3113.250000,199820
2013-08-11,null,null,null,null,null,null
2013-08-12,3113.500000,3129.500000,3094.250000,3124.000000,3124.000000,171281
2013-08-13,3126.000000,3148.000000,3104.750000,3137.000000,3137.000000,239126
2013-08-14,3138.750000,3143.750000,3114.250000,3123.250000,3123.250000,234087
2013-08-15,3113.000000,3114.750000,3066.500000,3071.000000,3071.000000,307034
2013-08-16,3071.750000,3090.000000,3068.250000,3069.750000,3069.750000,189035
2013-08-18,null,null,null,null,null,null
2013-08-19,3068.500000,3100.500000,3060.250000,3070.500000,3070.500000,210781
2013-08-20,3071.250000,3097.000000,3063.500000,3081.000000,3081.000000,164001
2013-08-21,3081.750000,3098.750000,3059.250000,3062.500000,3062.500000,295659
2013-08-22,3060.750000,3107.000000,3055.500000,3101.750000,3101.750000,190514
2013-08-23,3103.500000,3127.000000,3096.500000,3121.250000,3121.250000,194415
2013-08-25,null,null,null,null,null,null
2013-08-26,3120.250000,3147.250000,3117.250000,3121.000000,3121.000000,189292
2013-08-27,3123.500000,3124.750000,3052.500000,3059.500000,3059.500000,360118
2013-08-28,3061.500000,3084.750000,3056.000000,3068.250000,3068.250000,188487
2013-08-29,3068.250000,3109.000000,3064.000000,3089.500000,3089.500000,246337
2013-08-30,3093.500000,3103.500000,3062.000000,3073.500000,3073.500000,253781
2013-09-01,null,null,null,null,null,null
2013-09-03,3088.750000,3113.250000,3076.000000,3086.500000,3086.500000,314381
2013-09-04,3087.750000,3132.000000,3083.250000,3128.250000,3128.250000,216735
2013-09-05,3131.500000,3137.750000,3124.000000,3128.000000,3128.000000,152933
2013-09-06,3128.500000,3150.250000,3096.500000,3129.500000,3129.500000,281130
2013-09-08,null,null,null,null,null,null
2013-09-09,3132.750000,3175.250000,3130.500000,3165.000000,3165.000000,196240
2013-09-10,3171.500000,3189.250000,3167.250000,3182.750000,3182.750000,230771
2013-09-11,3184.250000,3188.750000,3160.000000,3178.500000,3178.500000,220768
2013-09-12,3184.250000,3186.750000,3170.250000,3176.000000,3176.000000,227594
2013-09-13,3177.250000,3182.500000,3161.750000,3177.750000,3177.750000,122090
2013-09-15,null,null,null,null,null,null
2013-09-16,3196.250000,3219.250000,3163.000000,3167.750000,3167.750000,128600
2013-09-17,3168.750000,3196.000000,3163.000000,3190.750000,3190.750000,92803
2013-09-18,3192.750000,3236.250000,3189.750000,3228.750000,3228.750000,56730
2013-09-19,3232.000000,3245.000000,3232.000000,3239.250000,3239.250000,46234
2013-09-20,3239.500000,3251.500000,3234.000000,3248.000000,3248.000000,208460
2013-09-22,null,null,null,null,null,null
2013-09-23,3222.750000,3237.000000,3198.000000,3209.000000,3209.000000,237538
2013-09-24,3211.000000,3230.750000,3202.750000,3213.250000,3213.250000,178347
2013-09-25,3215.250000,3220.500000,3195.750000,3200.000000,3200.000000,250162
2013-09-26,3202.500000,3235.250000,3202.250000,3226.000000,3226.000000,208824
2013-09-27,3229.750000,3233.500000,3203.000000,3223.000000,3223.000000,193112
2013-09-29,null,null,null,null,null,null
2013-09-30,3211.500000,3223.250000,3178.250000,3209.000000,3209.000000,281669
2013-10-01,3221.250000,3251.250000,3213.000000,3245.500000,3245.500000,250343
2013-10-02,3251.000000,3251.000000,3221.000000,3237.500000,3237.500000,241342
2013-10-03,3239.750000,3248.000000,3189.250000,3202.250000,3202.250000,361785
2013-10-04,3201.250000,3239.500000,3199.500000,3234.500000,3234.500000,201543
2013-10-06,null,null,null,null,null,null
2013-10-07,3224.000000,3232.750000,3201.750000,3205.000000,3205.000000,239190
2013-10-08,3206.500000,3214.500000,3144.250000,3150.750000,3150.750000,418005
2013-10-09,3146.250000,3164.000000,3110.750000,3132.500000,3132.500000,441570
2013-10-10,3132.750000,3209.500000,3132.750000,3193.500000,3193.500000,342187
2013-10-11,3193.500000,3230.500000,3175.750000,3225.500000,3225.500000,230009
2013-10-13,null,null,null,null,null,null
2013-10-14,3205.000000,3255.000000,3195.000000,3248.250000,3248.250000,233830
2013-10-15,3253.500000,3263.500000,3234.000000,3240.750000,3240.750000,329005
2013-10-16,3240.500000,3276.500000,3234.750000,3264.000000,3264.000000,228467
2013-10-17,3260.250000,3310.500000,3255.250000,3301.000000,3301.000000,209745
2013-10-18,3307.500000,3348.000000,3306.750000,3342.000000,3342.000000,235866
2013-10-20,null,null,null,null,null,null
2013-10-21,3344.750000,3362.250000,3342.500000,3354.000000,3354.000000,175096
2013-10-22,3353.000000,3377.250000,3338.000000,3356.500000,3356.500000,330951
2013-10-23,3356.000000,3357.250000,3322.250000,3340.000000,3340.000000,244371
2013-10-24,3342.250000,3379.750000,3335.500000,3371.000000,3371.000000,191455
2013-10-25,3376.750000,3392.750000,3361.250000,3373.750000,3373.750000,223017
2013-10-27,null,null,null,null,null,null
2013-10-28,3374.250000,3391.000000,3360.750000,3383.250000,3383.250000,196908
2013-10-29,3377.750000,3392.250000,3368.500000,3384.000000,3384.000000,208676
2013-10-30,3390.250000,3401.750000,3364.250000,3392.250000,3392.250000,287566
2013-10-31,3380.000000,3394.000000,3360.750000,3369.000000,3369.000000,252511
2013-11-01,3377.250000,3388.500000,3357.500000,3368.000000,3368.000000,230311
2013-11-03,null,null,null,null,null,null
2013-11-04,3368.000000,3387.250000,3366.750000,3377.500000,3377.500000,142512
2013-11-05,3378.000000,3390.500000,3355.750000,3379.750000,3379.750000,224570
2013-11-06,3380.000000,3398.000000,3370.250000,3376.000000,3376.000000,218082
2013-11-07,3374.000000,3387.000000,3314.250000,3319.500000,3319.500000,404482
2013-11-08,3321.750000,3363.000000,3310.000000,3360.500000,3360.500000,289374
2013-11-10,null,null,null,null,null,null
2013-11-11,3361.500000,3365.500000,3345.500000,3354.250000,3354.250000,164939
2013-11-12,3354.750000,3366.750000,3343.750000,3364.500000,3364.500000,196199
2013-11-13,3363.500000,3406.750000,3338.250000,3402.000000,3402.000000,269387
2013-11-14,3392.500000,3415.750000,3386.750000,3410.500000,3410.500000,225748
2013-11-15,3412.250000,3421.250000,3405.250000,3416.500000,3416.500000,156493
2013-11-17,null,null,null,null,null,null
2013-11-18,3416.500000,3425.750000,3380.250000,3384.000000,3384.000000,223476
2013-11-19,3387.750000,3400.500000,3370.750000,3375.500000,3375.500000,258679
2013-11-20,3375.750000,3398.500000,3358.500000,3366.500000,3366.500000,290183
2013-11-21,3367.750000,3406.000000,3360.250000,3400.500000,3400.500000,204624
2013-11-22,3400.750000,3422.500000,3400.000000,3420.000000,3420.000000,163835
2013-11-24,null,null,null,null,null,null
2013-11-25,3422.500000,3437.250000,3420.250000,3429.000000,3429.000000,177967
2013-11-26,3426.750000,3456.000000,3422.750000,3447.250000,3447.250000,188922
2013-11-27,3447.000000,3472.250000,3445.750000,3468.500000,3468.500000,146375
2013-11-29,null,null,null,null,null,null
2013-12-01,null,null,null,null,null,null
